Divisiones de actividad;Total Nacional;Comunidades y Ciudades Autónomas;Valor absoluto/porcentaje;periodo;Total
29 Vehiculos de motor remolques y semirremolques;Total Nacional;01 Andalucía;porcentaje;2021-01-01 00:00:00+00:00;0.7
29 Vehiculos de motor remolques y semirremolques;Total Nacional;02 Aragón;valor absoluto;2022-01-01 00:00:00+00:00;5987838
29 Vehiculos de motor remolques y semirremolques;Total Nacional;02 Aragón;valor absoluto;2021-01-01 00:00:00+00:00;5633518
29 Vehiculos de motor remolques y semirremolques;Total Nacional;02 Aragón;porcentaje;2022-01-01 00:00:00+00:00;10.6
29 Vehiculos de motor remolques y semirremolques;Total Nacional;02 Aragón;porcentaje;2021-01-01 00:00:00+00:00;11.3
29 Vehiculos de motor remolques y semirremolques;Total Nacional;03 Asturias Principado de;valor absoluto;2022-01-01 00:00:00+00:00;95770
29 Vehiculos de motor remolques y semirremolques;Total Nacional;03 Asturias Principado de;valor absoluto;2021-01-01 00:00:00+00:00;90121
29 Vehiculos de motor remolques y semirremolques;Total Nacional;03 Asturias Principado de;porcentaje;2022-01-01 00:00:00+00:00;0.2
29 Vehiculos de motor remolques y semirremolques;Total Nacional;03 Asturias Principado de;porcentaje;2021-01-01 00:00:00+00:00;0.2
29 Vehiculos de motor remolques y semirremolques;Total Nacional;04 Balears Illes;valor absoluto;2022-01-01 00:00:00+00:00;6209
29 Vehiculos de motor remolques y semirremolques;Total Nacional;04 Balears Illes;valor absoluto;2021-01-01 00:00:00+00:00;0.0
29 Vehiculos de motor remolques y semirremolques;Total Nacional;04 Balears Illes;porcentaje;2022-01-01 00:00:00+00:00;0.0
29 Vehiculos de motor remolques y semirremolques;Total Nacional;04 Balears Illes;porcentaje;2021-01-01 00:00:00+00:00;0.0
29 Vehiculos de motor remolques y semirremolques;Total Nacional;05 Canarias;valor absoluto;2022-01-01 00:00:00+00:00;0.0
29 Vehiculos de motor remolques y semirremolques;Total Nacional;05 Canarias;valor absoluto;2021-01-01 00:00:00+00:00;0.0
29 Vehiculos de motor remolques y semirremolques;Total Nacional;05 Canarias;porcentaje;2022-01-01 00:00:00+00:00;0.0
29 Vehiculos de motor remolques y semirremolques;Total Nacional;05 Canarias;porcentaje;2021-01-01 00:00:00+00:00;0.0
29 Vehiculos de motor remolques y semirremolques;Total Nacional;06 Cantabria;valor absoluto;2022-01-01 00:00:00+00:00;762443
29 Vehiculos de motor remolques y semirremolques;Total Nacional;06 Cantabria;valor absoluto;2021-01-01 00:00:00+00:00;622314
29 Vehiculos de motor remolques y semirremolques;Total Nacional;06 Cantabria;porcentaje;2022-01-01 00:00:00+00:00;1.3
29 Vehiculos de motor remolques y semirremolques;Total Nacional;06 Cantabria;porcentaje;2021-01-01 00:00:00+00:00;1.3
29 Vehiculos de motor remolques y semirremolques;Total Nacional;07 Castilla y León;valor absoluto;2022-01-01 00:00:00+00:00;7620734
29 Vehiculos de motor remolques y semirremolques;Total Nacional;07 Castilla y León;valor absoluto;2021-01-01 00:00:00+00:00;6491090
29 Vehiculos de motor remolques y semirremolques;Total Nacional;07 Castilla y León;porcentaje;2022-01-01 00:00:00+00:00;13.5
29 Vehiculos de motor remolques y semirremolques;Total Nacional;07 Castilla y León;porcentaje;2021-01-01 00:00:00+00:00;13.0
29 Vehiculos de motor remolques y semirremolques;Total Nacional;08 Castilla - La Mancha;valor absoluto;2022-01-01 00:00:00+00:00;570898
29 Vehiculos de motor remolques y semirremolques;Total Nacional;08 Castilla - La Mancha;valor absoluto;2021-01-01 00:00:00+00:00;490439
29 Vehiculos de motor remolques y semirremolques;Total Nacional;08 Castilla - La Mancha;porcentaje;2022-01-01 00:00:00+00:00;1.0
29 Vehiculos de motor remolques y semirremolques;Total Nacional;08 Castilla - La Mancha;porcentaje;2021-01-01 00:00:00+00:00;1.0
29 Vehiculos de motor remolques y semirremolques;Total Nacional;09 Cataluña;valor absoluto;2022-01-01 00:00:00+00:00;10078609
29 Vehiculos de motor remolques y semirremolques;Total Nacional;09 Cataluña;valor absoluto;2021-01-01 00:00:00+00:00;10483355
29 Vehiculos de motor remolques y semirremolques;Total Nacional;09 Cataluña;porcentaje;2022-01-01 00:00:00+00:00;17.8
29 Vehiculos de motor remolques y semirremolques;Total Nacional;09 Cataluña;porcentaje;2021-01-01 00:00:00+00:00;21.1
29 Vehiculos de motor remolques y semirremolques;Total Nacional;10 Comunitat Valenciana;valor absoluto;2022-01-01 00:00:00+00:00;6454904
29 Vehiculos de motor remolques y semirremolques;Total Nacional;10 Comunitat Valenciana;valor absoluto;2021-01-01 00:00:00+00:00;4450364
29 Vehiculos de motor remolques y semirremolques;Total Nacional;10 Comunitat Valenciana;porcentaje;2022-01-01 00:00:00+00:00;11.4
29 Vehiculos de motor remolques y semirremolques;Total Nacional;10 Comunitat Valenciana;porcentaje;2021-01-01 00:00:00+00:00;8.9
29 Vehiculos de motor remolques y semirremolques;Total Nacional;11 Extremadura;valor absoluto;2022-01-01 00:00:00+00:00;0.0
29 Vehiculos de motor remolques y semirremolques;Total Nacional;11 Extremadura;valor absoluto;2021-01-01 00:00:00+00:00;719
29 Vehiculos de motor remolques y semirremolques;Total Nacional;11 Extremadura;porcentaje;2022-01-01 00:00:00+00:00;0.0
29 Vehiculos de motor remolques y semirremolques;Total Nacional;11 Extremadura;porcentaje;2021-01-01 00:00:00+00:00;0.0
29 Vehiculos de motor remolques y semirremolques;Total Nacional;12 Galicia;valor absoluto;2022-01-01 00:00:00+00:00;7886989
29 Vehiculos de motor remolques y semirremolques;Total Nacional;12 Galicia;valor absoluto;2021-01-01 00:00:00+00:00;7805612
29 Vehiculos de motor remolques y semirremolques;Total Nacional;12 Galicia;porcentaje;2022-01-01 00:00:00+00:00;14.0
29 Vehiculos de motor remolques y semirremolques;Total Nacional;12 Galicia;porcentaje;2021-01-01 00:00:00+00:00;15.7
29 Vehiculos de motor remolques y semirremolques;Total Nacional;13 Madrid Comunidad de;valor absoluto;2022-01-01 00:00:00+00:00;4560209
29 Vehiculos de motor remolques y semirremolques;Total Nacional;13 Madrid Comunidad de;valor absoluto;2021-01-01 00:00:00+00:00;3601899
29 Vehiculos de motor remolques y semirremolques;Total Nacional;13 Madrid Comunidad de;porcentaje;2022-01-01 00:00:00+00:00;8.1
29 Vehiculos de motor remolques y semirremolques;Total Nacional;13 Madrid Comunidad de;porcentaje;2021-01-01 00:00:00+00:00;7.2
29 Vehiculos de motor remolques y semirremolques;Total Nacional;14 Murcia Región de;valor absoluto;2022-01-01 00:00:00+00:00;55993
29 Vehiculos de motor remolques y semirremolques;Total Nacional;14 Murcia Región de;valor absoluto;2021-01-01 00:00:00+00:00;45310
29 Vehiculos de motor remolques y semirremolques;Total Nacional;14 Murcia Región de;porcentaje;2022-01-01 00:00:00+00:00;0.1
29 Vehiculos de motor remolques y semirremolques;Total Nacional;14 Murcia Región de;porcentaje;2021-01-01 00:00:00+00:00;0.1
29 Vehiculos de motor remolques y semirremolques;Total Nacional;15 Navarra Comunidad Foral de;valor absoluto;2022-01-01 00:00:00+00:00;6222055
29 Vehiculos de motor remolques y semirremolques;Total Nacional;15 Navarra Comunidad Foral de;valor absoluto;2021-01-01 00:00:00+00:00;4889400
29 Vehiculos de motor remolques y semirremolques;Total Nacional;15 Navarra Comunidad Foral de;porcentaje;2022-01-01 00:00:00+00:00;11.0
29 Vehiculos de motor remolques y semirremolques;Total Nacional;15 Navarra Comunidad Foral de;porcentaje;2021-01-01 00:00:00+00:00;9.8
29 Vehiculos de motor remolques y semirremolques;Total Nacional;16 País Vasco;valor absoluto;2022-01-01 00:00:00+00:00;5715866
29 Vehiculos de motor remolques y semirremolques;Total Nacional;16 País Vasco;valor absoluto;2021-01-01 00:00:00+00:00;4742950
29 Vehiculos de motor remolques y semirremolques;Total Nacional;16 País Vasco;porcentaje;2022-01-01 00:00:00+00:00;10.1
29 Vehiculos de motor remolques y semirremolques;Total Nacional;16 País Vasco;porcentaje;2021-01-01 00:00:00+00:00;9.5
29 Vehiculos de motor remolques y semirremolques;Total Nacional;17 Rioja La;valor absoluto;2022-01-01 00:00:00+00:00;91291
29 Vehiculos de motor remolques y semirremolques;Total Nacional;17 Rioja La;valor absoluto;2021-01-01 00:00:00+00:00;80001
29 Vehiculos de motor remolques y semirremolques;Total Nacional;17 Rioja La;porcentaje;2022-01-01 00:00:00+00:00;0.2
29 Vehiculos de motor remolques y semirremolques;Total Nacional;17 Rioja La;porcentaje;2021-01-01 00:00:00+00:00;0.2
29 Vehiculos de motor remolques y semirremolques;Total Nacional;18 Ceuta;valor absoluto;2022-01-01 00:00:00+00:00;0
29 Vehiculos de motor remolques y semirremolques;Total Nacional;18 Ceuta;valor absoluto;2021-01-01 00:00:00+00:00;0
29 Vehiculos de motor remolques y semirremolques;Total Nacional;18 Ceuta;porcentaje;2022-01-01 00:00:00+00:00;0.0
29 Vehiculos de motor remolques y semirremolques;Total Nacional;18 Ceuta;porcentaje;2021-01-01 00:00:00+00:00;0.0
29 Vehiculos de motor remolques y semirremolques;Total Nacional;19 Melilla;valor absoluto;2022-01-01 00:00:00+00:00;0
29 Vehiculos de motor remolques y semirremolques;Total Nacional;19 Melilla;valor absoluto;2021-01-01 00:00:00+00:00;0
29 Vehiculos de motor remolques y semirremolques;Total Nacional;19 Melilla;porcentaje;2022-01-01 00:00:00+00:00;0.0
29 Vehiculos de motor remolques y semirremolques;Total Nacional;19 Melilla;porcentaje;2021-01-01 00:00:00+00:00;0.0
30 Otro material de transporte;Total Nacional;;valor absoluto;2022-01-01 00:00:00+00:00;10761068
30 Otro material de transporte;Total Nacional;;valor absoluto;2021-01-01 00:00:00+00:00;10037022
30 Otro material de transporte;Total Nacional;;porcentaje;2022-01-01 00:00:00+00:00;100.0
30 Otro material de transporte;Total Nacional;;porcentaje;2021-01-01 00:00:00+00:00;100.0
30 Otro material de transporte;Total Nacional;01 Andalucía;valor absoluto;2022-01-01 00:00:00+00:00;1817804
30 Otro material de transporte;Total Nacional;01 Andalucía;valor absoluto;2021-01-01 00:00:00+00:00;1563020
30 Otro material de transporte;Total Nacional;01 Andalucía;porcentaje;2022-01-01 00:00:00+00:00;16.9
30 Otro material de transporte;Total Nacional;01 Andalucía;porcentaje;2021-01-01 00:00:00+00:00;15.6
30 Otro material de transporte;Total Nacional;02 Aragón;valor absoluto;2022-01-01 00:00:00+00:00;324752
30 Otro material de transporte;Total Nacional;02 Aragón;valor absoluto;2021-01-01 00:00:00+00:00;345726
30 Otro material de transporte;Total Nacional;02 Aragón;porcentaje;2022-01-01 00:00:00+00:00;3.0
30 Otro material de transporte;Total Nacional;02 Aragón;porcentaje;2021-01-01 00:00:00+00:00;3.4
30 Otro material de transporte;Total Nacional;03 Asturias Principado de;valor absoluto;2022-01-01 00:00:00+00:00;258438
30 Otro material de transporte;Total Nacional;03 Asturias Principado de;valor absoluto;2021-01-01 00:00:00+00:00;441365
30 Otro material de transporte;Total Nacional;03 Asturias Principado de;porcentaje;2022-01-01 00:00:00+00:00;2.4
30 Otro material de transporte;Total Nacional;03 Asturias Principado de;porcentaje;2021-01-01 00:00:00+00:00;4.4
30 Otro material de transporte;Total Nacional;04 Balears Illes;valor absoluto;2022-01-01 00:00:00+00:00;0.0
30 Otro material de transporte;Total Nacional;04 Balears Illes;valor absoluto;2021-01-01 00:00:00+00:00;0.0
30 Otro material de transporte;Total Nacional;04 Balears Illes;porcentaje;2022-01-01 00:00:00+00:00;0.0
30 Otro material de transporte;Total Nacional;04 Balears Illes;porcentaje;2021-01-01 00:00:00+00:00;0.0
30 Otro material de transporte;Total Nacional;05 Canarias;valor absoluto;2022-01-01 00:00:00+00:00;1310
30 Otro material de transporte;Total Nacional;05 Canarias;valor absoluto;2021-01-01 00:00:00+00:00;7138
30 Otro material de transporte;Total Nacional;05 Canarias;porcentaje;2022-01-01 00:00:00+00:00;0.0
30 Otro material de transporte;Total Nacional;05 Canarias;porcentaje;2021-01-01 00:00:00+00:00;0.1
30 Otro material de transporte;Total Nacional;06 Cantabria;valor absoluto;2022-01-01 00:00:00+00:00;37281
30 Otro material de transporte;Total Nacional;06 Cantabria;valor absoluto;2021-01-01 00:00:00+00:00;30131
30 Otro material de transporte;Total Nacional;06 Cantabria;porcentaje;2022-01-01 00:00:00+00:00;0.3
30 Otro material de transporte;Total Nacional;06 Cantabria;porcentaje;2021-01-01 00:00:00+00:00;0.3
30 Otro material de transporte;Total Nacional;07 Castilla y León;valor absoluto;2022-01-01 00:00:00+00:00;147153
30 Otro material de transporte;Total Nacional;07 Castilla y León;valor absoluto;2021-01-01 00:00:00+00:00;109040
30 Otro material de transporte;Total Nacional;07 Castilla y León;porcentaje;2022-01-01 00:00:00+00:00;1.4
30 Otro material de transporte;Total Nacional;07 Castilla y León;porcentaje;2021-01-01 00:00:00+00:00;1.1
30 Otro material de transporte;Total Nacional;08 Castilla - La Mancha;valor absoluto;2022-01-01 00:00:00+00:00;628867
30 Otro material de transporte;Total Nacional;08 Castilla - La Mancha;valor absoluto;2021-01-01 00:00:00+00:00;682387
30 Otro material de transporte;Total Nacional;08 Castilla - La Mancha;porcentaje;2022-01-01 00:00:00+00:00;5.8
30 Otro material de transporte;Total Nacional;08 Castilla - La Mancha;porcentaje;2021-01-01 00:00:00+00:00;6.8
30 Otro material de transporte;Total Nacional;09 Cataluña;valor absoluto;2022-01-01 00:00:00+00:00;821384
30 Otro material de transporte;Total Nacional;09 Cataluña;valor absoluto;2021-01-01 00:00:00+00:00;626184
30 Otro material de transporte;Total Nacional;09 Cataluña;porcentaje;2022-01-01 00:00:00+00:00;7.6
30 Otro material de transporte;Total Nacional;09 Cataluña;porcentaje;2021-01-01 00:00:00+00:00;6.2
30 Otro material de transporte;Total Nacional;10 Comunitat Valenciana;valor absoluto;2022-01-01 00:00:00+00:00;751682
30 Otro material de transporte;Total Nacional;10 Comunitat Valenciana;valor absoluto;2021-01-01 00:00:00+00:00;581169
30 Otro material de transporte;Total Nacional;10 Comunitat Valenciana;porcentaje;2022-01-01 00:00:00+00:00;7.0
30 Otro material de transporte;Total Nacional;10 Comunitat Valenciana;porcentaje;2021-01-01 00:00:00+00:00;5.8
30 Otro material de transporte;Total Nacional;11 Extremadura;valor absoluto;2022-01-01 00:00:00+00:00;0.0
30 Otro material de transporte;Total Nacional;11 Extremadura;valor absoluto;2021-01-01 00:00:00+00:00;0.0
30 Otro material de transporte;Total Nacional;11 Extremadura;porcentaje;2022-01-01 00:00:00+00:00;0.0
30 Otro material de transporte;Total Nacional;11 Extremadura;porcentaje;2021-01-01 00:00:00+00:00;0.0
30 Otro material de transporte;Total Nacional;12 Galicia;valor absoluto;2022-01-01 00:00:00+00:00;468573
30 Otro material de transporte;Total Nacional;12 Galicia;valor absoluto;2021-01-01 00:00:00+00:00;507107
30 Otro material de transporte;Total Nacional;12 Galicia;porcentaje;2022-01-01 00:00:00+00:00;4.4
30 Otro material de transporte;Total Nacional;12 Galicia;porcentaje;2021-01-01 00:00:00+00:00;5.1
30 Otro material de transporte;Total Nacional;13 Madrid Comunidad de;valor absoluto;2022-01-01 00:00:00+00:00;2274731
30 Otro material de transporte;Total Nacional;13 Madrid Comunidad de;valor absoluto;2021-01-01 00:00:00+00:00;2216536
30 Otro material de transporte;Total Nacional;13 Madrid Comunidad de;porcentaje;2022-01-01 00:00:00+00:00;21.1
30 Otro material de transporte;Total Nacional;13 Madrid Comunidad de;porcentaje;2021-01-01 00:00:00+00:00;22.1
30 Otro material de transporte;Total Nacional;14 Murcia Región de;valor absoluto;2022-01-01 00:00:00+00:00;233966
30 Otro material de transporte;Total Nacional;14 Murcia Región de;valor absoluto;2021-01-01 00:00:00+00:00;241140
30 Otro material de transporte;Total Nacional;14 Murcia Región de;porcentaje;2022-01-01 00:00:00+00:00;2.2
30 Otro material de transporte;Total Nacional;14 Murcia Región de;porcentaje;2021-01-01 00:00:00+00:00;2.4
30 Otro material de transporte;Total Nacional;15 Navarra Comunidad Foral de;valor absoluto;2022-01-01 00:00:00+00:00;39491
30 Otro material de transporte;Total Nacional;15 Navarra Comunidad Foral de;valor absoluto;2021-01-01 00:00:00+00:00;42766
30 Otro material de transporte;Total Nacional;15 Navarra Comunidad Foral de;porcentaje;2022-01-01 00:00:00+00:00;0.4
30 Otro material de transporte;Total Nacional;15 Navarra Comunidad Foral de;porcentaje;2021-01-01 00:00:00+00:00;0.4
30 Otro material de transporte;Total Nacional;16 País Vasco;valor absoluto;2022-01-01 00:00:00+00:00;2839488
30 Otro material de transporte;Total Nacional;16 País Vasco;valor absoluto;2021-01-01 00:00:00+00:00;2569105
30 Otro material de transporte;Total Nacional;16 País Vasco;porcentaje;2022-01-01 00:00:00+00:00;26.4
30 Otro material de transporte;Total Nacional;16 País Vasco;porcentaje;2021-01-01 00:00:00+00:00;25.6
30 Otro material de transporte;Total Nacional;17 Rioja La;valor absoluto;2022-01-01 00:00:00+00:00;100550
30 Otro material de transporte;Total Nacional;17 Rioja La;valor absoluto;2021-01-01 00:00:00+00:00;0.0
30 Otro material de transporte;Total Nacional;17 Rioja La;porcentaje;2022-01-01 00:00:00+00:00;0.9
30 Otro material de transporte;Total Nacional;17 Rioja La;porcentaje;2021-01-01 00:00:00+00:00;0.0
30 Otro material de transporte;Total Nacional;18 Ceuta;valor absoluto;2022-01-01 00:00:00+00:00;0
30 Otro material de transporte;Total Nacional;18 Ceuta;valor absoluto;2021-01-01 00:00:00+00:00;0
30 Otro material de transporte;Total Nacional;18 Ceuta;porcentaje;2022-01-01 00:00:00+00:00;0.0
30 Otro material de transporte;Total Nacional;18 Ceuta;porcentaje;2021-01-01 00:00:00+00:00;0.0
30 Otro material de transporte;Total Nacional;19 Melilla;valor absoluto;2022-01-01 00:00:00+00:00;0
30 Otro material de transporte;Total Nacional;19 Melilla;valor absoluto;2021-01-01 00:00:00+00:00;0
30 Otro material de transporte;Total Nacional;19 Melilla;porcentaje;2022-01-01 00:00:00+00:00;0.0
30 Otro material de transporte;Total Nacional;19 Melilla;porcentaje;2021-01-01 00:00:00+00:00;0.0
31 Muebles;Total Nacional;;valor absoluto;2022-01-01 00:00:00+00:00;7760678
31 Muebles;Total Nacional;;valor absoluto;2021-01-01 00:00:00+00:00;6705803
31 Muebles;Total Nacional;;porcentaje;2022-01-01 00:00:00+00:00;100.0
31 Muebles;Total Nacional;;porcentaje;2021-01-01 00:00:00+00:00;100.0
31 Muebles;Total Nacional;01 Andalucía;valor absoluto;2022-01-01 00:00:00+00:00;1108603
31 Muebles;Total Nacional;01 Andalucía;valor absoluto;2021-01-01 00:00:00+00:00;981065
31 Muebles;Total Nacional;01 Andalucía;porcentaje;2022-01-01 00:00:00+00:00;14.3
31 Muebles;Total Nacional;01 Andalucía;porcentaje;2021-01-01 00:00:00+00:00;14.6
31 Muebles;Total Nacional;02 Aragón;valor absoluto;2022-01-01 00:00:00+00:00;718519
31 Muebles;Total Nacional;02 Aragón;valor absoluto;2021-01-01 00:00:00+00:00;609376
31 Muebles;Total Nacional;02 Aragón;porcentaje;2022-01-01 00:00:00+00:00;9.3
31 Muebles;Total Nacional;02 Aragón;porcentaje;2021-01-01 00:00:00+00:00;9.1
31 Muebles;Total Nacional;03 Asturias Principado de;valor absoluto;2022-01-01 00:00:00+00:00;19450
31 Muebles;Total Nacional;03 Asturias Principado de;valor absoluto;2021-01-01 00:00:00+00:00;44734
31 Muebles;Total Nacional;03 Asturias Principado de;porcentaje;2022-01-01 00:00:00+00:00;0.3
31 Muebles;Total Nacional;03 Asturias Principado de;porcentaje;2021-01-01 00:00:00+00:00;0.7
31 Muebles;Total Nacional;04 Balears Illes;valor absoluto;2022-01-01 00:00:00+00:00;82191
31 Muebles;Total Nacional;04 Balears Illes;valor absoluto;2021-01-01 00:00:00+00:00;46686
31 Muebles;Total Nacional;04 Balears Illes;porcentaje;2022-01-01 00:00:00+00:00;1.1
31 Muebles;Total Nacional;04 Balears Illes;porcentaje;2021-01-01 00:00:00+00:00;0.7
31 Muebles;Total Nacional;05 Canarias;valor absoluto;2022-01-01 00:00:00+00:00;40807
31 Muebles;Total Nacional;05 Canarias;valor absoluto;2021-01-01 00:00:00+00:00;25633
31 Muebles;Total Nacional;05 Canarias;porcentaje;2022-01-01 00:00:00+00:00;0.5
31 Muebles;Total Nacional;05 Canarias;porcentaje;2021-01-01 00:00:00+00:00;0.4
31 Muebles;Total Nacional;06 Cantabria;valor absoluto;2022-01-01 00:00:00+00:00;5854
31 Muebles;Total Nacional;06 Cantabria;valor absoluto;2021-01-01 00:00:00+00:00;26676
31 Muebles;Total Nacional;06 Cantabria;porcentaje;2022-01-01 00:00:00+00:00;0.1
31 Muebles;Total Nacional;06 Cantabria;porcentaje;2021-01-01 00:00:00+00:00;0.4
31 Muebles;Total Nacional;07 Castilla y León;valor absoluto;2022-01-01 00:00:00+00:00;106582
31 Muebles;Total Nacional;07 Castilla y León;valor absoluto;2021-01-01 00:00:00+00:00;117554
31 Muebles;Total Nacional;07 Castilla y León;porcentaje;2022-01-01 00:00:00+00:00;1.4
31 Muebles;Total Nacional;07 Castilla y León;porcentaje;2021-01-01 00:00:00+00:00;1.8
31 Muebles;Total Nacional;08 Castilla - La Mancha;valor absoluto;2022-01-01 00:00:00+00:00;534513
31 Muebles;Total Nacional;08 Castilla - La Mancha;valor absoluto;2021-01-01 00:00:00+00:00;541224
31 Muebles;Total Nacional;08 Castilla - La Mancha;porcentaje;2022-01-01 00:00:00+00:00;6.9
31 Muebles;Total Nacional;08 Castilla - La Mancha;porcentaje;2021-01-01 00:00:00+00:00;8.1
31 Muebles;Total Nacional;09 Cataluña;valor absoluto;2022-01-01 00:00:00+00:00;1056838
31 Muebles;Total Nacional;09 Cataluña;valor absoluto;2021-01-01 00:00:00+00:00;871273
31 Muebles;Total Nacional;09 Cataluña;porcentaje;2022-01-01 00:00:00+00:00;13.6
31 Muebles;Total Nacional;09 Cataluña;porcentaje;2021-01-01 00:00:00+00:00;13.0
31 Muebles;Total Nacional;10 Comunitat Valenciana;valor absoluto;2022-01-01 00:00:00+00:00;1365448
31 Muebles;Total Nacional;10 Comunitat Valenciana;valor absoluto;2021-01-01 00:00:00+00:00;1220943
31 Muebles;Total Nacional;10 Comunitat Valenciana;porcentaje;2022-01-01 00:00:00+00:00;17.6
31 Muebles;Total Nacional;10 Comunitat Valenciana;porcentaje;2021-01-01 00:00:00+00:00;18.2
31 Muebles;Total Nacional;11 Extremadura;valor absoluto;2022-01-01 00:00:00+00:00;33515
31 Muebles;Total Nacional;11 Extremadura;valor absoluto;2021-01-01 00:00:00+00:00;26181
31 Muebles;Total Nacional;11 Extremadura;porcentaje;2022-01-01 00:00:00+00:00;0.4
31 Muebles;Total Nacional;11 Extremadura;porcentaje;2021-01-01 00:00:00+00:00;0.4
31 Muebles;Total Nacional;12 Galicia;valor absoluto;2022-01-01 00:00:00+00:00;749982
31 Muebles;Total Nacional;12 Galicia;valor absoluto;2021-01-01 00:00:00+00:00;558203
31 Muebles;Total Nacional;12 Galicia;porcentaje;2022-01-01 00:00:00+00:00;9.7
31 Muebles;Total Nacional;12 Galicia;porcentaje;2021-01-01 00:00:00+00:00;8.3
31 Muebles;Total Nacional;13 Madrid Comunidad de;valor absoluto;2022-01-01 00:00:00+00:00;549266
31 Muebles;Total Nacional;13 Madrid Comunidad de;valor absoluto;2021-01-01 00:00:00+00:00;405344
31 Muebles;Total Nacional;13 Madrid Comunidad de;porcentaje;2022-01-01 00:00:00+00:00;7.1
31 Muebles;Total Nacional;13 Madrid Comunidad de;porcentaje;2021-01-01 00:00:00+00:00;6.0
31 Muebles;Total Nacional;14 Murcia Región de;valor absoluto;2022-01-01 00:00:00+00:00;791359
31 Muebles;Total Nacional;14 Murcia Región de;valor absoluto;2021-01-01 00:00:00+00:00;699795
31 Muebles;Total Nacional;14 Murcia Región de;porcentaje;2022-01-01 00:00:00+00:00;10.2
31 Muebles;Total Nacional;14 Murcia Región de;porcentaje;2021-01-01 00:00:00+00:00;10.4
31 Muebles;Total Nacional;15 Navarra Comunidad Foral de;valor absoluto;2022-01-01 00:00:00+00:00;98487
31 Muebles;Total Nacional;15 Navarra Comunidad Foral de;valor absoluto;2021-01-01 00:00:00+00:00;78970
31 Muebles;Total Nacional;15 Navarra Comunidad Foral de;porcentaje;2022-01-01 00:00:00+00:00;1.3
31 Muebles;Total Nacional;15 Navarra Comunidad Foral de;porcentaje;2021-01-01 00:00:00+00:00;1.2
31 Muebles;Total Nacional;16 País Vasco;valor absoluto;2022-01-01 00:00:00+00:00;379783
31 Muebles;Total Nacional;16 País Vasco;valor absoluto;2021-01-01 00:00:00+00:00;325030
31 Muebles;Total Nacional;16 País Vasco;porcentaje;2022-01-01 00:00:00+00:00;4.9
31 Muebles;Total Nacional;16 País Vasco;porcentaje;2021-01-01 00:00:00+00:00;4.8
31 Muebles;Total Nacional;17 Rioja La;valor absoluto;2022-01-01 00:00:00+00:00;119480
31 Muebles;Total Nacional;17 Rioja La;valor absoluto;2021-01-01 00:00:00+00:00;127115
31 Muebles;Total Nacional;17 Rioja La;porcentaje;2022-01-01 00:00:00+00:00;1.5
31 Muebles;Total Nacional;17 Rioja La;porcentaje;2021-01-01 00:00:00+00:00;1.9
31 Muebles;Total Nacional;18 Ceuta;valor absoluto;2022-01-01 00:00:00+00:00;0
31 Muebles;Total Nacional;18 Ceuta;valor absoluto;2021-01-01 00:00:00+00:00;0
31 Muebles;Total Nacional;18 Ceuta;porcentaje;2022-01-01 00:00:00+00:00;0.0
31 Muebles;Total Nacional;18 Ceuta;porcentaje;2021-01-01 00:00:00+00:00;0.0
31 Muebles;Total Nacional;19 Melilla;valor absoluto;2022-01-01 00:00:00+00:00;0
31 Muebles;Total Nacional;19 Melilla;valor absoluto;2021-01-01 00:00:00+00:00;0
31 Muebles;Total Nacional;19 Melilla;porcentaje;2022-01-01 00:00:00+00:00;0.0
31 Muebles;Total Nacional;19 Melilla;porcentaje;2021-01-01 00:00:00+00:00;0.0
32 Otras industrias manufactureras;Total Nacional;;valor absoluto;2022-01-01 00:00:00+00:00;4308483
32 Otras industrias manufactureras;Total Nacional;;valor absoluto;2021-01-01 00:00:00+00:00;3979364
32 Otras industrias manufactureras;Total Nacional;;porcentaje;2022-01-01 00:00:00+00:00;100.0
32 Otras industrias manufactureras;Total Nacional;;porcentaje;2021-01-01 00:00:00+00:00;100.0
32 Otras industrias manufactureras;Total Nacional;01 Andalucía;valor absoluto;2022-01-01 00:00:00+00:00;316466
32 Otras industrias manufactureras;Total Nacional;01 Andalucía;valor absoluto;2021-01-01 00:00:00+00:00;301659
32 Otras industrias manufactureras;Total Nacional;01 Andalucía;porcentaje;2022-01-01 00:00:00+00:00;7.3
32 Otras industrias manufactureras;Total Nacional;01 Andalucía;porcentaje;2021-01-01 00:00:00+00:00;7.6
32 Otras industrias manufactureras;Total Nacional;02 Aragón;valor absoluto;2022-01-01 00:00:00+00:00;203412
32 Otras industrias manufactureras;Total Nacional;02 Aragón;valor absoluto;2021-01-01 00:00:00+00:00;196846
32 Otras industrias manufactureras;Total Nacional;02 Aragón;porcentaje;2022-01-01 00:00:00+00:00;4.7
32 Otras industrias manufactureras;Total Nacional;02 Aragón;porcentaje;2021-01-01 00:00:00+00:00;4.9
32 Otras industrias manufactureras;Total Nacional;03 Asturias Principado de;valor absoluto;2022-01-01 00:00:00+00:00;24853
32 Otras industrias manufactureras;Total Nacional;03 Asturias Principado de;valor absoluto;2021-01-01 00:00:00+00:00;24375
32 Otras industrias manufactureras;Total Nacional;03 Asturias Principado de;porcentaje;2022-01-01 00:00:00+00:00;0.6
32 Otras industrias manufactureras;Total Nacional;03 Asturias Principado de;porcentaje;2021-01-01 00:00:00+00:00;0.6
