Divisiones de actividad;Total Nacional;Comunidades y Ciudades Autónomas;Valor absoluto/porcentaje;periodo;Total
30 Otro material de transporte;Total Nacional;11 Extremadura;porcentaje;2022;0.0
30 Otro material de transporte;Total Nacional;11 Extremadura;porcentaje;2021;0.0
30 Otro material de transporte;Total Nacional;12 Galicia;valor absoluto;2022;468573
30 Otro material de transporte;Total Nacional;12 Galicia;valor absoluto;2021;507107
30 Otro material de transporte;Total Nacional;12 Galicia;porcentaje;2022;4.4
30 Otro material de transporte;Total Nacional;12 Galicia;porcentaje;2021;5.1
30 Otro material de transporte;Total Nacional;13 Madrid Comunidad de;valor absoluto;2022;2274731
30 Otro material de transporte;Total Nacional;13 Madrid Comunidad de;valor absoluto;2021;2216536
30 Otro material de transporte;Total Nacional;13 Madrid Comunidad de;porcentaje;2022;21.1
30 Otro material de transporte;Total Nacional;13 Madrid Comunidad de;porcentaje;2021;22.1
30 Otro material de transporte;Total Nacional;14 Murcia Región de;valor absoluto;2022;233966
30 Otro material de transporte;Total Nacional;14 Murcia Región de;valor absoluto;2021;241140
30 Otro material de transporte;Total Nacional;14 Murcia Región de;porcentaje;2022;2.2
30 Otro material de transporte;Total Nacional;14 Murcia Región de;porcentaje;2021;2.4
30 Otro material de transporte;Total Nacional;15 Navarra Comunidad Foral de;valor absoluto;2022;39491
30 Otro material de transporte;Total Nacional;15 Navarra Comunidad Foral de;valor absoluto;2021;42766
30 Otro material de transporte;Total Nacional;15 Navarra Comunidad Foral de;porcentaje;2022;0.4
30 Otro material de transporte;Total Nacional;15 Navarra Comunidad Foral de;porcentaje;2021;0.4
30 Otro material de transporte;Total Nacional;16 País Vasco;valor absoluto;2022;2839488
30 Otro material de transporte;Total Nacional;16 País Vasco;valor absoluto;2021;2569105
30 Otro material de transporte;Total Nacional;16 País Vasco;porcentaje;2022;26.4
30 Otro material de transporte;Total Nacional;16 País Vasco;porcentaje;2021;25.6
30 Otro material de transporte;Total Nacional;17 Rioja La;valor absoluto;2022;100550
30 Otro material de transporte;Total Nacional;17 Rioja La;valor absoluto;2021;0.0
30 Otro material de transporte;Total Nacional;17 Rioja La;porcentaje;2022;0.9
30 Otro material de transporte;Total Nacional;17 Rioja La;porcentaje;2021;0.0
30 Otro material de transporte;Total Nacional;18 Ceuta;valor absoluto;2022;0
30 Otro material de transporte;Total Nacional;18 Ceuta;valor absoluto;2021;0
30 Otro material de transporte;Total Nacional;18 Ceuta;porcentaje;2022;0.0
30 Otro material de transporte;Total Nacional;18 Ceuta;porcentaje;2021;0.0
30 Otro material de transporte;Total Nacional;19 Melilla;valor absoluto;2022;0
30 Otro material de transporte;Total Nacional;19 Melilla;valor absoluto;2021;0
30 Otro material de transporte;Total Nacional;19 Melilla;porcentaje;2022;0.0
30 Otro material de transporte;Total Nacional;19 Melilla;porcentaje;2021;0.0
31 Muebles;Total Nacional;;valor absoluto;2022;7760678
31 Muebles;Total Nacional;;valor absoluto;2021;6705803
31 Muebles;Total Nacional;;porcentaje;2022;100.0
31 Muebles;Total Nacional;;porcentaje;2021;100.0
31 Muebles;Total Nacional;01 Andalucía;valor absoluto;2022;1108603
31 Muebles;Total Nacional;01 Andalucía;valor absoluto;2021;981065
31 Muebles;Total Nacional;01 Andalucía;porcentaje;2022;14.3
31 Muebles;Total Nacional;01 Andalucía;porcentaje;2021;14.6
31 Muebles;Total Nacional;02 Aragón;valor absoluto;2022;718519
31 Muebles;Total Nacional;02 Aragón;valor absoluto;2021;609376
31 Muebles;Total Nacional;02 Aragón;porcentaje;2022;9.3
31 Muebles;Total Nacional;02 Aragón;porcentaje;2021;9.1
31 Muebles;Total Nacional;03 Asturias Principado de;valor absoluto;2022;19450
31 Muebles;Total Nacional;03 Asturias Principado de;valor absoluto;2021;44734
31 Muebles;Total Nacional;03 Asturias Principado de;porcentaje;2022;0.3
31 Muebles;Total Nacional;03 Asturias Principado de;porcentaje;2021;0.7
31 Muebles;Total Nacional;04 Balears Illes;valor absoluto;2022;82191
31 Muebles;Total Nacional;04 Balears Illes;valor absoluto;2021;46686
31 Muebles;Total Nacional;04 Balears Illes;porcentaje;2022;1.1
31 Muebles;Total Nacional;04 Balears Illes;porcentaje;2021;0.7
31 Muebles;Total Nacional;05 Canarias;valor absoluto;2022;40807
31 Muebles;Total Nacional;05 Canarias;valor absoluto;2021;25633
31 Muebles;Total Nacional;05 Canarias;porcentaje;2022;0.5
31 Muebles;Total Nacional;05 Canarias;porcentaje;2021;0.4
31 Muebles;Total Nacional;06 Cantabria;valor absoluto;2022;5854
31 Muebles;Total Nacional;06 Cantabria;valor absoluto;2021;26676
31 Muebles;Total Nacional;06 Cantabria;porcentaje;2022;0.1
31 Muebles;Total Nacional;06 Cantabria;porcentaje;2021;0.4
31 Muebles;Total Nacional;07 Castilla y León;valor absoluto;2022;106582
31 Muebles;Total Nacional;07 Castilla y León;valor absoluto;2021;117554
31 Muebles;Total Nacional;07 Castilla y León;porcentaje;2022;1.4
31 Muebles;Total Nacional;07 Castilla y León;porcentaje;2021;1.8
31 Muebles;Total Nacional;08 Castilla - La Mancha;valor absoluto;2022;534513
31 Muebles;Total Nacional;08 Castilla - La Mancha;valor absoluto;2021;541224
31 Muebles;Total Nacional;08 Castilla - La Mancha;porcentaje;2022;6.9
31 Muebles;Total Nacional;08 Castilla - La Mancha;porcentaje;2021;8.1
31 Muebles;Total Nacional;09 Cataluña;valor absoluto;2022;1056838
31 Muebles;Total Nacional;09 Cataluña;valor absoluto;2021;871273
31 Muebles;Total Nacional;09 Cataluña;porcentaje;2022;13.6
31 Muebles;Total Nacional;09 Cataluña;porcentaje;2021;13.0
31 Muebles;Total Nacional;10 Comunitat Valenciana;valor absoluto;2022;1365448
31 Muebles;Total Nacional;10 Comunitat Valenciana;valor absoluto;2021;1220943
31 Muebles;Total Nacional;10 Comunitat Valenciana;porcentaje;2022;17.6
31 Muebles;Total Nacional;10 Comunitat Valenciana;porcentaje;2021;18.2
31 Muebles;Total Nacional;11 Extremadura;valor absoluto;2022;33515
31 Muebles;Total Nacional;11 Extremadura;valor absoluto;2021;26181
31 Muebles;Total Nacional;11 Extremadura;porcentaje;2022;0.4
31 Muebles;Total Nacional;11 Extremadura;porcentaje;2021;0.4
31 Muebles;Total Nacional;12 Galicia;valor absoluto;2022;749982
31 Muebles;Total Nacional;12 Galicia;valor absoluto;2021;558203
31 Muebles;Total Nacional;12 Galicia;porcentaje;2022;9.7
31 Muebles;Total Nacional;12 Galicia;porcentaje;2021;8.3
31 Muebles;Total Nacional;13 Madrid Comunidad de;valor absoluto;2022;549266
31 Muebles;Total Nacional;13 Madrid Comunidad de;valor absoluto;2021;405344
31 Muebles;Total Nacional;13 Madrid Comunidad de;porcentaje;2022;7.1
31 Muebles;Total Nacional;13 Madrid Comunidad de;porcentaje;2021;6.0
31 Muebles;Total Nacional;14 Murcia Región de;valor absoluto;2022;791359
31 Muebles;Total Nacional;14 Murcia Región de;valor absoluto;2021;699795
31 Muebles;Total Nacional;14 Murcia Región de;porcentaje;2022;10.2
31 Muebles;Total Nacional;14 Murcia Región de;porcentaje;2021;10.4
31 Muebles;Total Nacional;15 Navarra Comunidad Foral de;valor absoluto;2022;98487
31 Muebles;Total Nacional;15 Navarra Comunidad Foral de;valor absoluto;2021;78970
31 Muebles;Total Nacional;15 Navarra Comunidad Foral de;porcentaje;2022;1.3
31 Muebles;Total Nacional;15 Navarra Comunidad Foral de;porcentaje;2021;1.2
31 Muebles;Total Nacional;16 País Vasco;valor absoluto;2022;379783
31 Muebles;Total Nacional;16 País Vasco;valor absoluto;2021;325030
31 Muebles;Total Nacional;16 País Vasco;porcentaje;2022;4.9
31 Muebles;Total Nacional;16 País Vasco;porcentaje;2021;4.8
31 Muebles;Total Nacional;17 Rioja La;valor absoluto;2022;119480
31 Muebles;Total Nacional;17 Rioja La;valor absoluto;2021;127115
31 Muebles;Total Nacional;17 Rioja La;porcentaje;2022;1.5
31 Muebles;Total Nacional;17 Rioja La;porcentaje;2021;1.9
31 Muebles;Total Nacional;18 Ceuta;valor absoluto;2022;0
31 Muebles;Total Nacional;18 Ceuta;valor absoluto;2021;0
31 Muebles;Total Nacional;18 Ceuta;porcentaje;2022;0.0
31 Muebles;Total Nacional;18 Ceuta;porcentaje;2021;0.0
31 Muebles;Total Nacional;19 Melilla;valor absoluto;2022;0
31 Muebles;Total Nacional;19 Melilla;valor absoluto;2021;0
31 Muebles;Total Nacional;19 Melilla;porcentaje;2022;0.0
31 Muebles;Total Nacional;19 Melilla;porcentaje;2021;0.0
32 Otras industrias manufactureras;Total Nacional;;valor absoluto;2022;4308483
32 Otras industrias manufactureras;Total Nacional;;valor absoluto;2021;3979364
32 Otras industrias manufactureras;Total Nacional;;porcentaje;2022;100.0
32 Otras industrias manufactureras;Total Nacional;;porcentaje;2021;100.0
32 Otras industrias manufactureras;Total Nacional;01 Andalucía;valor absoluto;2022;316466
32 Otras industrias manufactureras;Total Nacional;01 Andalucía;valor absoluto;2021;301659
32 Otras industrias manufactureras;Total Nacional;01 Andalucía;porcentaje;2022;7.3
32 Otras industrias manufactureras;Total Nacional;01 Andalucía;porcentaje;2021;7.6
32 Otras industrias manufactureras;Total Nacional;02 Aragón;valor absoluto;2022;203412
32 Otras industrias manufactureras;Total Nacional;02 Aragón;valor absoluto;2021;196846
32 Otras industrias manufactureras;Total Nacional;02 Aragón;porcentaje;2022;4.7
32 Otras industrias manufactureras;Total Nacional;02 Aragón;porcentaje;2021;4.9
32 Otras industrias manufactureras;Total Nacional;03 Asturias Principado de;valor absoluto;2022;24853
32 Otras industrias manufactureras;Total Nacional;03 Asturias Principado de;valor absoluto;2021;24375
32 Otras industrias manufactureras;Total Nacional;03 Asturias Principado de;porcentaje;2022;0.6
32 Otras industrias manufactureras;Total Nacional;03 Asturias Principado de;porcentaje;2021;0.6
32 Otras industrias manufactureras;Total Nacional;04 Balears Illes;valor absoluto;2022;59348
32 Otras industrias manufactureras;Total Nacional;04 Balears Illes;valor absoluto;2021;27331
32 Otras industrias manufactureras;Total Nacional;04 Balears Illes;porcentaje;2022;1.4
32 Otras industrias manufactureras;Total Nacional;04 Balears Illes;porcentaje;2021;0.7
32 Otras industrias manufactureras;Total Nacional;05 Canarias;valor absoluto;2022;17813
32 Otras industrias manufactureras;Total Nacional;05 Canarias;valor absoluto;2021;20215
32 Otras industrias manufactureras;Total Nacional;05 Canarias;porcentaje;2022;0.4
32 Otras industrias manufactureras;Total Nacional;05 Canarias;porcentaje;2021;0.5
32 Otras industrias manufactureras;Total Nacional;06 Cantabria;valor absoluto;2022;32666
32 Otras industrias manufactureras;Total Nacional;06 Cantabria;valor absoluto;2021;29148
32 Otras industrias manufactureras;Total Nacional;06 Cantabria;porcentaje;2022;0.8
32 Otras industrias manufactureras;Total Nacional;06 Cantabria;porcentaje;2021;0.7
32 Otras industrias manufactureras;Total Nacional;07 Castilla y León;valor absoluto;2022;56482
32 Otras industrias manufactureras;Total Nacional;07 Castilla y León;valor absoluto;2021;50125
32 Otras industrias manufactureras;Total Nacional;07 Castilla y León;porcentaje;2022;1.3
32 Otras industrias manufactureras;Total Nacional;07 Castilla y León;porcentaje;2021;1.3
32 Otras industrias manufactureras;Total Nacional;08 Castilla - La Mancha;valor absoluto;2022;108704
32 Otras industrias manufactureras;Total Nacional;08 Castilla - La Mancha;valor absoluto;2021;76085
32 Otras industrias manufactureras;Total Nacional;08 Castilla - La Mancha;porcentaje;2022;2.5
32 Otras industrias manufactureras;Total Nacional;08 Castilla - La Mancha;porcentaje;2021;1.9
32 Otras industrias manufactureras;Total Nacional;09 Cataluña;valor absoluto;2022;1527259
32 Otras industrias manufactureras;Total Nacional;09 Cataluña;valor absoluto;2021;1422178
32 Otras industrias manufactureras;Total Nacional;09 Cataluña;porcentaje;2022;35.4
32 Otras industrias manufactureras;Total Nacional;09 Cataluña;porcentaje;2021;35.7
32 Otras industrias manufactureras;Total Nacional;10 Comunitat Valenciana;valor absoluto;2022;662406
32 Otras industrias manufactureras;Total Nacional;10 Comunitat Valenciana;valor absoluto;2021;620213
32 Otras industrias manufactureras;Total Nacional;10 Comunitat Valenciana;porcentaje;2022;15.4
32 Otras industrias manufactureras;Total Nacional;10 Comunitat Valenciana;porcentaje;2021;15.6
32 Otras industrias manufactureras;Total Nacional;11 Extremadura;valor absoluto;2022;43031
32 Otras industrias manufactureras;Total Nacional;11 Extremadura;valor absoluto;2021;38132
32 Otras industrias manufactureras;Total Nacional;11 Extremadura;porcentaje;2022;1.0
32 Otras industrias manufactureras;Total Nacional;11 Extremadura;porcentaje;2021;1.0
32 Otras industrias manufactureras;Total Nacional;12 Galicia;valor absoluto;2022;170914
32 Otras industrias manufactureras;Total Nacional;12 Galicia;valor absoluto;2021;128903
32 Otras industrias manufactureras;Total Nacional;12 Galicia;porcentaje;2022;4.0
32 Otras industrias manufactureras;Total Nacional;12 Galicia;porcentaje;2021;3.2
32 Otras industrias manufactureras;Total Nacional;13 Madrid Comunidad de;valor absoluto;2022;739946
32 Otras industrias manufactureras;Total Nacional;13 Madrid Comunidad de;valor absoluto;2021;671549
32 Otras industrias manufactureras;Total Nacional;13 Madrid Comunidad de;porcentaje;2022;17.2
32 Otras industrias manufactureras;Total Nacional;13 Madrid Comunidad de;porcentaje;2021;16.9
32 Otras industrias manufactureras;Total Nacional;14 Murcia Región de;valor absoluto;2022;44345
32 Otras industrias manufactureras;Total Nacional;14 Murcia Región de;valor absoluto;2021;66537
32 Otras industrias manufactureras;Total Nacional;14 Murcia Región de;porcentaje;2022;1.0
32 Otras industrias manufactureras;Total Nacional;14 Murcia Región de;porcentaje;2021;1.7
32 Otras industrias manufactureras;Total Nacional;15 Navarra Comunidad Foral de;valor absoluto;2022;30987
32 Otras industrias manufactureras;Total Nacional;15 Navarra Comunidad Foral de;valor absoluto;2021;33205
32 Otras industrias manufactureras;Total Nacional;15 Navarra Comunidad Foral de;porcentaje;2022;0.7
32 Otras industrias manufactureras;Total Nacional;15 Navarra Comunidad Foral de;porcentaje;2021;0.8
32 Otras industrias manufactureras;Total Nacional;16 País Vasco;valor absoluto;2022;266974
32 Otras industrias manufactureras;Total Nacional;16 País Vasco;valor absoluto;2021;268436
32 Otras industrias manufactureras;Total Nacional;16 País Vasco;porcentaje;2022;6.2
32 Otras industrias manufactureras;Total Nacional;16 País Vasco;porcentaje;2021;6.7
32 Otras industrias manufactureras;Total Nacional;17 Rioja La;valor absoluto;2022;2878
32 Otras industrias manufactureras;Total Nacional;17 Rioja La;valor absoluto;2021;4429
32 Otras industrias manufactureras;Total Nacional;17 Rioja La;porcentaje;2022;0.1
32 Otras industrias manufactureras;Total Nacional;17 Rioja La;porcentaje;2021;0.1
32 Otras industrias manufactureras;Total Nacional;18 Ceuta;valor absoluto;2022;0
32 Otras industrias manufactureras;Total Nacional;18 Ceuta;valor absoluto;2021;0
32 Otras industrias manufactureras;Total Nacional;18 Ceuta;porcentaje;2022;0.0
32 Otras industrias manufactureras;Total Nacional;18 Ceuta;porcentaje;2021;0.0
32 Otras industrias manufactureras;Total Nacional;19 Melilla;valor absoluto;2022;0
32 Otras industrias manufactureras;Total Nacional;19 Melilla;valor absoluto;2021;0
32 Otras industrias manufactureras;Total Nacional;19 Melilla;porcentaje;2022;0.0
32 Otras industrias manufactureras;Total Nacional;19 Melilla;porcentaje;2021;0.0
33 Reparación e instalación de maquinaria y equipo;Total Nacional;;valor absoluto;2022;16464084
33 Reparación e instalación de maquinaria y equipo;Total Nacional;;valor absoluto;2021;14332986
33 Reparación e instalación de maquinaria y equipo;Total Nacional;;porcentaje;2022;100.0
33 Reparación e instalación de maquinaria y equipo;Total Nacional;;porcentaje;2021;100.0
33 Reparación e instalación de maquinaria y equipo;Total Nacional;01 Andalucía;valor absoluto;2022;1496554
33 Reparación e instalación de maquinaria y equipo;Total Nacional;01 Andalucía;valor absoluto;2021;1327748
33 Reparación e instalación de maquinaria y equipo;Total Nacional;01 Andalucía;porcentaje;2022;9.1
33 Reparación e instalación de maquinaria y equipo;Total Nacional;01 Andalucía;porcentaje;2021;9.3
33 Reparación e instalación de maquinaria y equipo;Total Nacional;02 Aragón;valor absoluto;2022;740892
33 Reparación e instalación de maquinaria y equipo;Total Nacional;02 Aragón;valor absoluto;2021;572006
33 Reparación e instalación de maquinaria y equipo;Total Nacional;02 Aragón;porcentaje;2022;4.5
33 Reparación e instalación de maquinaria y equipo;Total Nacional;02 Aragón;porcentaje;2021;4.0
33 Reparación e instalación de maquinaria y equipo;Total Nacional;03 Asturias Principado de;valor absoluto;2022;517122
33 Reparación e instalación de maquinaria y equipo;Total Nacional;03 Asturias Principado de;valor absoluto;2021;528110
33 Reparación e instalación de maquinaria y equipo;Total Nacional;03 Asturias Principado de;porcentaje;2022;3.1
33 Reparación e instalación de maquinaria y equipo;Total Nacional;03 Asturias Principado de;porcentaje;2021;3.7
33 Reparación e instalación de maquinaria y equipo;Total Nacional;04 Balears Illes;valor absoluto;2022;463339
33 Reparación e instalación de maquinaria y equipo;Total Nacional;04 Balears Illes;valor absoluto;2021;379683
33 Reparación e instalación de maquinaria y equipo;Total Nacional;04 Balears Illes;porcentaje;2022;2.8
33 Reparación e instalación de maquinaria y equipo;Total Nacional;04 Balears Illes;porcentaje;2021;2.6
33 Reparación e instalación de maquinaria y equipo;Total Nacional;05 Canarias;valor absoluto;2022;412274
33 Reparación e instalación de maquinaria y equipo;Total Nacional;05 Canarias;valor absoluto;2021;331567
33 Reparación e instalación de maquinaria y equipo;Total Nacional;05 Canarias;porcentaje;2022;2.5
33 Reparación e instalación de maquinaria y equipo;Total Nacional;05 Canarias;porcentaje;2021;2.3
33 Reparación e instalación de maquinaria y equipo;Total Nacional;06 Cantabria;valor absoluto;2022;238389
33 Reparación e instalación de maquinaria y equipo;Total Nacional;06 Cantabria;valor absoluto;2021;201092
33 Reparación e instalación de maquinaria y equipo;Total Nacional;06 Cantabria;porcentaje;2022;1.4
33 Reparación e instalación de maquinaria y equipo;Total Nacional;06 Cantabria;porcentaje;2021;1.4
33 Reparación e instalación de maquinaria y equipo;Total Nacional;07 Castilla y León;valor absoluto;2022;678738
33 Reparación e instalación de maquinaria y equipo;Total Nacional;07 Castilla y León;valor absoluto;2021;642725
33 Reparación e instalación de maquinaria y equipo;Total Nacional;07 Castilla y León;porcentaje;2022;4.1
33 Reparación e instalación de maquinaria y equipo;Total Nacional;07 Castilla y León;porcentaje;2021;4.5
33 Reparación e instalación de maquinaria y equipo;Total Nacional;08 Castilla - La Mancha;valor absoluto;2022;490962
33 Reparación e instalación de maquinaria y equipo;Total Nacional;08 Castilla - La Mancha;valor absoluto;2021;433815
33 Reparación e instalación de maquinaria y equipo;Total Nacional;08 Castilla - La Mancha;porcentaje;2022;3.0
33 Reparación e instalación de maquinaria y equipo;Total Nacional;08 Castilla - La Mancha;porcentaje;2021;3.0
33 Reparación e instalación de maquinaria y equipo;Total Nacional;09 Cataluña;valor absoluto;2022;3326321
33 Reparación e instalación de maquinaria y equipo;Total Nacional;09 Cataluña;valor absoluto;2021;2906799
33 Reparación e instalación de maquinaria y equipo;Total Nacional;09 Cataluña;porcentaje;2022;20.2
33 Reparación e instalación de maquinaria y equipo;Total Nacional;09 Cataluña;porcentaje;2021;20.3
33 Reparación e instalación de maquinaria y equipo;Total Nacional;10 Comunitat Valenciana;valor absoluto;2022;1531237
33 Reparación e instalación de maquinaria y equipo;Total Nacional;10 Comunitat Valenciana;valor absoluto;2021;1081482
33 Reparación e instalación de maquinaria y equipo;Total Nacional;10 Comunitat Valenciana;porcentaje;2022;9.3
33 Reparación e instalación de maquinaria y equipo;Total Nacional;10 Comunitat Valenciana;porcentaje;2021;7.5
33 Reparación e instalación de maquinaria y equipo;Total Nacional;11 Extremadura;valor absoluto;2022;86919
33 Reparación e instalación de maquinaria y equipo;Total Nacional;11 Extremadura;valor absoluto;2021;61972
33 Reparación e instalación de maquinaria y equipo;Total Nacional;11 Extremadura;porcentaje;2022;0.5
33 Reparación e instalación de maquinaria y equipo;Total Nacional;11 Extremadura;porcentaje;2021;0.4
33 Reparación e instalación de maquinaria y equipo;Total Nacional;12 Galicia;valor absoluto;2022;1125797
33 Reparación e instalación de maquinaria y equipo;Total Nacional;12 Galicia;valor absoluto;2021;1021839
33 Reparación e instalación de maquinaria y equipo;Total Nacional;12 Galicia;porcentaje;2022;6.8
33 Reparación e instalación de maquinaria y equipo;Total Nacional;12 Galicia;porcentaje;2021;7.1
33 Reparación e instalación de maquinaria y equipo;Total Nacional;13 Madrid Comunidad de;valor absoluto;2022;3323495
33 Reparación e instalación de maquinaria y equipo;Total Nacional;13 Madrid Comunidad de;valor absoluto;2021;3009868
33 Reparación e instalación de maquinaria y equipo;Total Nacional;13 Madrid Comunidad de;porcentaje;2022;20.2
33 Reparación e instalación de maquinaria y equipo;Total Nacional;13 Madrid Comunidad de;porcentaje;2021;21.0
33 Reparación e instalación de maquinaria y equipo;Total Nacional;14 Murcia Región de;valor absoluto;2022;457280
33 Reparación e instalación de maquinaria y equipo;Total Nacional;14 Murcia Región de;valor absoluto;2021;335827
33 Reparación e instalación de maquinaria y equipo;Total Nacional;14 Murcia Región de;porcentaje;2022;2.8
33 Reparación e instalación de maquinaria y equipo;Total Nacional;14 Murcia Región de;porcentaje;2021;2.3
33 Reparación e instalación de maquinaria y equipo;Total Nacional;15 Navarra Comunidad Foral de;valor absoluto;2022;314607
33 Reparación e instalación de maquinaria y equipo;Total Nacional;15 Navarra Comunidad Foral de;valor absoluto;2021;258934
33 Reparación e instalación de maquinaria y equipo;Total Nacional;15 Navarra Comunidad Foral de;porcentaje;2022;1.9
33 Reparación e instalación de maquinaria y equipo;Total Nacional;15 Navarra Comunidad Foral de;porcentaje;2021;1.8
33 Reparación e instalación de maquinaria y equipo;Total Nacional;16 País Vasco;valor absoluto;2022;1201262
33 Reparación e instalación de maquinaria y equipo;Total Nacional;16 País Vasco;valor absoluto;2021;1171244
33 Reparación e instalación de maquinaria y equipo;Total Nacional;16 País Vasco;porcentaje;2022;7.3
33 Reparación e instalación de maquinaria y equipo;Total Nacional;16 País Vasco;porcentaje;2021;8.2
33 Reparación e instalación de maquinaria y equipo;Total Nacional;17 Rioja La;valor absoluto;2022;58896
33 Reparación e instalación de maquinaria y equipo;Total Nacional;17 Rioja La;valor absoluto;2021;68277
33 Reparación e instalación de maquinaria y equipo;Total Nacional;17 Rioja La;porcentaje;2022;0.4
33 Reparación e instalación de maquinaria y equipo;Total Nacional;17 Rioja La;porcentaje;2021;0.5
33 Reparación e instalación de maquinaria y equipo;Total Nacional;18 Ceuta;valor absoluto;2022;0
33 Reparación e instalación de maquinaria y equipo;Total Nacional;18 Ceuta;valor absoluto;2021;0
33 Reparación e instalación de maquinaria y equipo;Total Nacional;18 Ceuta;porcentaje;2022;0.0
33 Reparación e instalación de maquinaria y equipo;Total Nacional;18 Ceuta;porcentaje;2021;0.0
33 Reparación e instalación de maquinaria y equipo;Total Nacional;19 Melilla;valor absoluto;2022;0
33 Reparación e instalación de maquinaria y equipo;Total Nacional;19 Melilla;valor absoluto;2021;0
33 Reparación e instalación de maquinaria y equipo;Total Nacional;19 Melilla;porcentaje;2022;0.0
33 Reparación e instalación de maquinaria y equipo;Total Nacional;19 Melilla;porcentaje;2021;0.0
35 Producción de energía eléctrica gas y vapor;Total Nacional;;valor absoluto;2022;45866576
35 Producción de energía eléctrica gas y vapor;Total Nacional;;valor absoluto;2021;28521215
35 Producción de energía eléctrica gas y vapor;Total Nacional;;porcentaje;2022;100.0
35 Producción de energía eléctrica gas y vapor;Total Nacional;;porcentaje;2021;100.0
35 Producción de energía eléctrica gas y vapor;Total Nacional;01 Andalucía;valor absoluto;2022;8141874
35 Producción de energía eléctrica gas y vapor;Total Nacional;01 Andalucía;valor absoluto;2021;4065681
35 Producción de energía eléctrica gas y vapor;Total Nacional;01 Andalucía;porcentaje;2022;17.8
35 Producción de energía eléctrica gas y vapor;Total Nacional;01 Andalucía;porcentaje;2021;14.3
35 Producción de energía eléctrica gas y vapor;Total Nacional;02 Aragón;valor absoluto;2022;2876626
35 Producción de energía eléctrica gas y vapor;Total Nacional;02 Aragón;valor absoluto;2021;1286491
35 Producción de energía eléctrica gas y vapor;Total Nacional;02 Aragón;porcentaje;2022;6.3
35 Producción de energía eléctrica gas y vapor;Total Nacional;02 Aragón;porcentaje;2021;4.5
35 Producción de energía eléctrica gas y vapor;Total Nacional;03 Asturias Principado de;valor absoluto;2022;3016375
35 Producción de energía eléctrica gas y vapor;Total Nacional;03 Asturias Principado de;valor absoluto;2021;1480193
35 Producción de energía eléctrica gas y vapor;Total Nacional;03 Asturias Principado de;porcentaje;2022;6.6
35 Producción de energía eléctrica gas y vapor;Total Nacional;03 Asturias Principado de;porcentaje;2021;5.2
35 Producción de energía eléctrica gas y vapor;Total Nacional;04 Balears Illes;valor absoluto;2022;1024307
35 Producción de energía eléctrica gas y vapor;Total Nacional;04 Balears Illes;valor absoluto;2021;668283
35 Producción de energía eléctrica gas y vapor;Total Nacional;04 Balears Illes;porcentaje;2022;2.2
35 Producción de energía eléctrica gas y vapor;Total Nacional;04 Balears Illes;porcentaje;2021;2.3
35 Producción de energía eléctrica gas y vapor;Total Nacional;05 Canarias;valor absoluto;2022;2150472
35 Producción de energía eléctrica gas y vapor;Total Nacional;05 Canarias;valor absoluto;2021;1423327
35 Producción de energía eléctrica gas y vapor;Total Nacional;05 Canarias;porcentaje;2022;4.7
35 Producción de energía eléctrica gas y vapor;Total Nacional;05 Canarias;porcentaje;2021;5.0
35 Producción de energía eléctrica gas y vapor;Total Nacional;06 Cantabria;valor absoluto;2022;274294
35 Producción de energía eléctrica gas y vapor;Total Nacional;06 Cantabria;valor absoluto;2021;165309
35 Producción de energía eléctrica gas y vapor;Total Nacional;06 Cantabria;porcentaje;2022;0.6
35 Producción de energía eléctrica gas y vapor;Total Nacional;06 Cantabria;porcentaje;2021;0.6
35 Producción de energía eléctrica gas y vapor;Total Nacional;07 Castilla y León;valor absoluto;2022;2566999
35 Producción de energía eléctrica gas y vapor;Total Nacional;07 Castilla y León;valor absoluto;2021;2582201
35 Producción de energía eléctrica gas y vapor;Total Nacional;07 Castilla y León;porcentaje;2022;5.6
35 Producción de energía eléctrica gas y vapor;Total Nacional;07 Castilla y León;porcentaje;2021;9.1
35 Producción de energía eléctrica gas y vapor;Total Nacional;08 Castilla - La Mancha;valor absoluto;2022;3485908
35 Producción de energía eléctrica gas y vapor;Total Nacional;08 Castilla - La Mancha;valor absoluto;2021;2324239
35 Producción de energía eléctrica gas y vapor;Total Nacional;08 Castilla - La Mancha;porcentaje;2022;7.6
35 Producción de energía eléctrica gas y vapor;Total Nacional;08 Castilla - La Mancha;porcentaje;2021;8.1
35 Producción de energía eléctrica gas y vapor;Total Nacional;09 Cataluña;valor absoluto;2022;5317264
35 Producción de energía eléctrica gas y vapor;Total Nacional;09 Cataluña;valor absoluto;2021;3475153
35 Producción de energía eléctrica gas y vapor;Total Nacional;09 Cataluña;porcentaje;2022;11.6
35 Producción de energía eléctrica gas y vapor;Total Nacional;09 Cataluña;porcentaje;2021;12.2
35 Producción de energía eléctrica gas y vapor;Total Nacional;10 Comunitat Valenciana;valor absoluto;2022;3032065
35 Producción de energía eléctrica gas y vapor;Total Nacional;10 Comunitat Valenciana;valor absoluto;2021;2099379
35 Producción de energía eléctrica gas y vapor;Total Nacional;10 Comunitat Valenciana;porcentaje;2022;6.6
35 Producción de energía eléctrica gas y vapor;Total Nacional;10 Comunitat Valenciana;porcentaje;2021;7.4
35 Producción de energía eléctrica gas y vapor;Total Nacional;11 Extremadura;valor absoluto;2022;2150133
